year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1
2016,Tilaknagar Industries Ltd.,5.0,2.0,1.0,4.0,-0.0614071919143448,12544.1,-20.51,83.0,54.96,2.0
2016,Time Technoplast Ltd.,2.0,1.0,2.0,19.0,0.169431279620853,20224.1,5.04,27.0,56.61,2.0
2011,Timex Group India Ltd.,4.0,1.0,2.0,1.0,0.0571542538036355,1808.3,2.73,19.0,74.93,2.0
2010,Tinplate Co. Of India Ltd.,7.0,2.0,1.0,1.0,0.0295261558470791,10010.8,3.35,90.0,45.23,2.0
2011,Tinplate Co. Of India Ltd.,7.0,2.0,1.0,1.0,-0.2198143919148728,10271.6,1.62,91.0,60.96,2.0
2012,Tinplate Co. Of India Ltd.,6.0,2.0,1.0,1.0,0.3905306097029333,10689.9,2.69,92.0,74.96,2.0
2013,Tinplate Co. Of India Ltd.,5.0,4.0,1.0,1.0,0.2045436732317407,10215.1,5.68,93.0,74.96,2.0
2014,Tinplate Co. Of India Ltd.,5.0,4.0,1.0,1.0,-0.1338644159176047,9631.8,4.29,94.0,74.96,2.0
2015,Tinplate Co. Of India Ltd.,9.0,5.0,1.0,1.0,-0.0933052866556483,9893.5,6.94,95.0,74.96,2.0
2016,Tinplate Co. Of India Ltd.,9.0,3.0,1.0,1.0,-0.0086170162397613,10061.9,2.62,96.0,74.96,2.0
2010,Titagarh Wagons Ltd.,7.0,1.0,1.0,2.0,0.1933728551311693,7651.7,9.88,13.0,49.5,2.0
2011,Titagarh Wagons Ltd.,13.0,1.0,1.0,2.0,-0.0248528640522113,8645.1,8.47,14.0,49.99,2.0
2014,Titagarh Wagons Ltd.,12.0,2.0,2.0,2.0,0.4010693293676086,7686.1,2.69,17.0,53.13,2.0
2015,Titagarh Wagons Ltd.,11.0,2.0,2.0,2.0,-0.1395284187116177,10236.2,-2.28,18.0,46.11,2.0
2015,Torrent Pharmaceuticals Ltd.,2.0,2.0,1.0,5.0,0.5625215442950706,74229.3,24.38,43.0,71.25,2.0
2010,Triveni Engineering & Inds. Ltd.,12.0,2.0,1.0,9.0,0.1862231934139648,25646.8,2.88,78.0,67.99,2.0
2012,Triveni Engineering & Inds. Ltd.,16.0,2.0,2.0,9.0,0.0801382919923747,23777.7,0.36,80.0,68.23,2.0
2013,Triveni Engineering & Inds. Ltd.,16.0,2.0,2.0,9.0,0.7001540349319897,31407.5,-6.53,81.0,68.23,2.0
2014,Triveni Engineering & Inds. Ltd.,16.0,2.0,2.0,9.0,-0.3478969917538121,31436.2,-5.35,82.0,68.21,2.0
2010,Tulsi Extrusions Ltd.,2.0,1.0,1.0,1.0,0.480258369723435,2660.8,0.74,16.0,25.41,2.0
2011,Tulsi Extrusions Ltd.,2.0,1.0,1.0,1.0,0.1843771126544158,3353.6,0.31,17.0,25.51,2.0
2012,Tulsi Extrusions Ltd.,2.0,1.0,1.0,1.0,0.0453531212703026,3731.0,0.66,18.0,25.65,2.0
2013,Tulsi Extrusions Ltd.,2.0,1.0,1.0,1.0,-0.585306527674361,3040.3,-25.35,19.0,26.02,2.0
2014,Tulsi Extrusions Ltd.,2.0,1.0,1.0,1.0,0.0667943500119703,2151.0,-24.81,20.0,26.18,2.0
2012,Ucal Fuel Systems Ltd.,2.0,3.0,2.0,4.0,-0.0141783956480442,7075.6,1.1,27.0,70.49,2.0
2013,Ucal Fuel Systems Ltd.,2.0,2.0,2.0,4.0,-0.0771144278606964,6897.5,1.17,28.0,70.27,2.0
2014,Ucal Fuel Systems Ltd.,2.0,3.0,2.0,4.0,0.1306897991723927,6628.0,2.85,29.0,70.27,2.0
2015,Ucal Fuel Systems Ltd.,2.0,3.0,2.0,4.0,-0.0381587120385448,6483.4,2.63,30.0,70.27,2.0
2016,Ucal Fuel Systems Ltd.,5.0,3.0,2.0,4.0,0.1257548783467728,8464.1,3.45,31.0,70.27,2.0
2010,Ugar Sugar Works Ltd.,7.0,9.0,2.0,2.0,0.2923368354585796,6256.0,0.09,71.0,46.65,2.0
2011,Ugar Sugar Works Ltd.,7.0,9.0,2.0,2.0,0.0980727470141151,6736.8,2.25,72.0,46.65,2.0
2012,Ugar Sugar Works Ltd.,7.0,7.0,2.0,2.0,0.1097817219983683,6716.7,2.88,73.0,46.63,2.0
2013,Ugar Sugar Works Ltd.,7.0,6.0,2.0,2.0,-0.0693745266628056,6291.4,-4.95,74.0,46.64,2.0
2014,Ugar Sugar Works Ltd.,7.0,8.0,2.0,2.0,0.0150073600689333,6695.3,-0.61,75.0,46.47,2.0
2015,Ugar Sugar Works Ltd.,11.0,8.0,2.0,2.0,0.2289153785386675,7814.4,1.46,76.0,46.52,2.0
2016,Ugar Sugar Works Ltd.,12.0,8.0,2.0,2.0,-0.2746766703764823,6813.4,2.93,77.0,45.14,2.0
2012,Unichem Laboratories Ltd.,5.0,3.0,2.0,6.0,0.2531050522044633,11449.3,11.85,50.0,49.53,2.0
2016,Unichem Laboratories Ltd.,5.0,3.0,2.0,6.0,-0.5332119888363063,15463.6,-4.25,54.0,50.08,2.0
2010,Uniply Industries Ltd.,4.0,1.0,1.0,1.0,0.1271100264388855,937.6,2.43,14.0,43.8,2.0
2012,Uniply Industries Ltd.,5.0,2.0,1.0,1.0,0.0312855949578554,1172.1,-4.3,16.0,42.53,2.0
2013,Uniply Industries Ltd.,4.0,2.0,1.0,1.0,0.1843752301008763,1165.4,-2.86,17.0,43.48,2.0
2014,Uniply Industries Ltd.,5.0,2.0,1.0,1.0,-0.2095119676717438,1244.6,0.35,18.0,36.07,2.0
2015,Uniply Industries Ltd.,4.0,2.0,1.0,1.0,0.129610696028313,1385.3,4.05,19.0,34.68,2.0
2016,Uniply Industries Ltd.,2.0,76.0,1.0,1.0,0.1263663580032026,2348.6,4.26,20.0,31.97,2.0
2010,Universal Cables Ltd.,10.0,6.0,1.0,2.0,0.0904713538727757,4625.1,3.97,65.0,52.92,2.0
2011,Usha Martin Ltd.,13.0,1.0,2.0,4.0,0.1247784641640714,63618.8,-0.67,25.0,39.97,2.0
2012,Usha Martin Ltd.,13.0,3.0,2.0,4.0,0.0859456813178618,73894.3,-0.01,26.0,41.37,2.0
2013,Uttam Galva Steels Ltd.,6.0,30.0,2.0,2.0,-0.0796149921469402,80270.9,0.45,28.0,60.87,2.0
2014,Uttam Galva Steels Ltd.,6.0,33.0,2.0,2.0,0.2818686398265027,89144.8,0.38,29.0,60.87,2.0
2015,Uttam Galva Steels Ltd.,8.0,40.0,2.0,2.0,-0.0161836295632533,106107.5,-10.62,30.0,60.87,2.0
2016,Uttam Galva Steels Ltd.,8.0,41.0,2.0,2.0,-0.364345251136456,102989.0,-4.53,31.0,60.87,2.0
2011,Uttam Value Steels Ltd.,7.0,18.0,1.0,1.0,-0.083877072374469,23834.7,-4.74,41.0,49.53,2.0
2012,Uttam Value Steels Ltd.,7.0,18.0,1.0,1.0,0.7097078158882757,30507.2,0.01,42.0,58.35,2.0
2016,Vardhman Textiles Ltd.,5.0,4.0,2.0,6.0,0.0185528225669331,69859.7,8.4,43.0,62.23,2.0
2010,Vedanta Ltd.,4.0,2.0,1.0,9.0,0.4802645330280257,142076.9,25.99,45.0,55.73,2.0
2010,Venky'S (India) Ltd.,13.0,2.0,2.0,12.0,0.2078071019992071,4846.9,15.48,34.0,56.12,2.0
2011,Venky'S (India) Ltd.,16.0,2.0,2.0,12.0,0.1663560166461521,6461.5,7.33,35.0,56.12,2.0
2010,Vikas W S P Ltd.,1.0,9.0,1.0,1.0,0.1888550282977799,10901.6,11.83,22.0,14.79,2.0
2011,Vikas W S P Ltd.,2.0,9.0,1.0,1.0,0.9473780577120254,15745.3,11.61,23.0,12.99,2.0
2012,Vikas W S P Ltd.,2.0,12.0,1.0,1.0,1.733024314108953,22316.8,18.1,24.0,24.89,2.0
2013,Vikas W S P Ltd.,2.0,11.0,1.0,1.0,-0.6433866911610402,17958.7,0.15,25.0,24.89,2.0
2014,Vikas W S P Ltd.,2.0,11.0,1.0,1.0,-0.241636118078333,17296.2,-4.7,26.0,24.89,2.0
2015,Vikas W S P Ltd.,2.0,12.0,1.0,1.0,-0.2710909275937515,15423.4,-13.86,27.0,24.89,2.0
2016,Vikas W S P Ltd.,2.0,13.0,1.0,1.0,-0.662065234463622,15068.3,-5.81,28.0,24.77,2.0
2014,Wanbury Ltd.,9.0,2.0,2.0,3.0,0.0,4134.3,-69.74,26.0,48.97,2.0
2015,Wanbury Ltd.,9.0,2.0,2.0,3.0,-0.3576822839542736,3869.0,-1.67,27.0,48.97,2.0
2016,Wanbury Ltd.,9.0,2.0,2.0,3.0,0.0227539940521475,5756.5,13.27,28.0,48.97,2.0
2010,Wendt (India) Ltd.,8.0,4.0,2.0,1.0,0.4795766495783031,872.1,20.1,30.0,79.74,2.0
2012,Wheels India Ltd.,4.0,6.0,1.0,8.0,-0.0663415507136145,10863.1,2.85,52.0,85.62,2.0
2010,X L Energy Ltd.,3.0,6.0,2.0,4.0,-0.6152986377925254,10822.1,-10.19,25.0,19.86,2.0
2011,X L Energy Ltd.,2.0,6.0,2.0,4.0,-0.978451667574602,9936.2,-2.14,26.0,19.86,2.0
2012,X L Energy Ltd.,1.0,6.0,2.0,4.0,-0.1348314606741573,9840.6,-1.1,27.0,19.86,2.0
2013,X L Energy Ltd.,1.0,6.0,2.0,4.0,-0.3603896103896105,9732.4,-0.55,28.0,19.86,2.0
2014,X L Energy Ltd.,1.0,1.0,2.0,4.0,-0.1269035532994924,9673.7,-0.29,29.0,19.86,2.0
2015,X L Energy Ltd.,1.0,5.0,2.0,4.0,-0.813953488372093,9609.9,-0.25,30.0,22.23,2.0
2016,X L Energy Ltd.,2.0,5.0,2.0,4.0,2.3125,6274.6,-0.26,31.0,22.23,2.0
2010,Yash Papers Ltd.,3.0,7.0,1.0,1.0,0.2380952380952379,1607.8,1.92,29.0,34.44,2.0
2011,Yash Papers Ltd.,3.0,2.0,1.0,1.0,0.0640705927488971,1660.6,-0.56,30.0,34.65,2.0
2012,Yash Papers Ltd.,3.0,2.0,1.0,1.0,0.0808545159545699,1800.2,0.98,31.0,29.84,2.0
2013,Yash Papers Ltd.,2.0,2.0,1.0,1.0,0.2924693520140105,1985.2,1.0,32.0,30.1,2.0
2014,Yash Papers Ltd.,2.0,10.0,1.0,1.0,0.1666021422118984,1914.9,-3.59,33.0,30.1,2.0
2015,Yash Papers Ltd.,3.0,12.0,1.0,1.0,0.0068030973451327,1868.0,1.5,34.0,30.1,2.0
2016,Yash Papers Ltd.,3.0,12.0,1.0,1.0,0.0064824479481404,2252.9,4.05,35.0,40.07,2.0
2010,Zenith Birla (India) Ltd.,3.0,3.0,1.0,5.0,0.0596908300756058,6776.5,1.5,50.0,25.07,2.0
2014,Zenith Birla (India) Ltd.,2.0,3.0,1.0,5.0,-0.5524766414949444,3815.7,-16.71,54.0,9.67,2.0
2015,Zenith Birla (India) Ltd.,2.0,3.0,1.0,5.0,0.1565851565851566,3595.6,-10.71,55.0,9.67,2.0
2016,Zenith Birla (India) Ltd.,3.0,5.0,1.0,5.0,0.1258654797230465,3684.8,-9.39,56.0,8.58,2.0
2010,Zodiac Clothing Co. Ltd.,5.0,5.0,1.0,3.0,0.0575008147155737,2453.1,9.16,26.0,59.86,2.0
2010,A B G Shipyard Ltd.,2.0,1.0,1.0,2.0,0.1490426903140507,76049.5,2.89,25.0,60.35,1.0
2011,A B G Shipyard Ltd.,3.0,2.0,1.0,2.0,0.1478992243956689,89208.7,2.22,26.0,61.83,1.0
2014,A V T Natural Products Ltd.,4.0,1.0,1.0,3.0,-0.0872052767756276,2374.0,12.25,28.0,74.33,1.0
2015,A V T Natural Products Ltd.,7.0,1.0,1.0,3.0,0.0504231874800382,2475.2,9.56,29.0,74.34,1.0
2016,A V T Natural Products Ltd.,7.0,1.0,1.0,3.0,0.1700809547337616,2730.0,10.73,30.0,74.35,1.0
2010,Abbott India Ltd.,6.0,3.0,1.0,1.0,0.2867177600905413,8689.9,7.49,66.0,68.94,1.0
2011,Abbott India Ltd.,7.0,3.0,1.0,1.0,0.4374259053883513,13739.0,11.05,67.0,74.99,1.0
2012,Abbott India Ltd.,6.0,3.0,1.0,1.0,0.1113276443474848,15593.1,7.87,68.0,74.99,1.0
2010,Action Construction Equipment Ltd.,3.0,39.0,1.0,3.0,0.620738926311492,4962.3,10.39,15.0,65.67,1.0
2011,Action Construction Equipment Ltd.,3.0,57.0,1.0,3.0,0.2411418975650714,5951.4,5.75,16.0,65.63,1.0
2012,Action Construction Equipment Ltd.,8.0,57.0,1.0,3.0,-0.2124092364587562,6218.6,1.29,17.0,67.73,1.0
2013,Action Construction Equipment Ltd.,7.0,54.0,1.0,3.0,-0.0768900405136501,6223.2,0.68,18.0,68.11,1.0
2014,Action Construction Equipment Ltd.,7.0,39.0,1.0,3.0,-0.0389876244533358,6286.3,0.03,19.0,68.25,1.0
2015,Action Construction Equipment Ltd.,7.0,49.0,1.0,3.0,0.0883359153111282,6425.8,1.04,20.0,68.09,1.0
2016,Action Construction Equipment Ltd.,7.0,49.0,1.0,3.0,0.183505827229323,7070.3,2.08,21.0,73.1,1.0
2010,Ador Fontech Ltd.,8.0,1.0,1.0,1.0,0.2469115734720415,868.4,21.68,36.0,35.98,1.0
2011,Ador Fontech Ltd.,3.0,1.0,1.0,1.0,0.0773041324468777,1033.8,19.43,37.0,35.03,1.0
2012,Ador Fontech Ltd.,2.0,1.0,1.0,1.0,-0.0289811229428846,1182.4,11.1,38.0,35.45,1.0
2013,Ador Fontech Ltd.,3.0,1.0,1.0,1.0,-0.0798803663779674,1204.4,10.68,39.0,35.56,1.0
2015,Ador Fontech Ltd.,7.0,1.0,1.0,1.0,0.0412193779245801,1330.5,8.5,41.0,35.74,1.0
2016,Ador Fontech Ltd.,7.0,1.0,1.0,1.0,-0.0330447425814552,1329.1,6.63,42.0,36.15,1.0
2010,Ador Multiproducts Ltd.,8.0,1.0,1.0,1.0,-0.0901451489686784,68.1,3.1,62.0,26.02,1.0
2011,Ador Multiproducts Ltd.,3.0,1.0,1.0,1.0,0.005037783375315,67.7,-1.77,63.0,31.3,1.0
2014,Ador Multiproducts Ltd.,4.0,1.0,1.0,1.0,-0.1621384750219106,69.0,-10.17,66.0,34.53,1.0
2015,Ador Multiproducts Ltd.,5.0,1.0,1.0,1.0,-0.2970711297071129,64.1,-10.97,67.0,37.42,1.0
2010,Ador Welding Ltd.,3.0,7.0,1.0,4.0,0.1226497063218989,2104.2,13.05,59.0,56.52,1.0
2011,Ador Welding Ltd.,4.0,7.0,1.0,4.0,0.154077146925887,2337.9,9.4,60.0,56.68,1.0
2012,Ador Welding Ltd.,4.0,9.0,1.0,4.0,0.079186673462271,2809.0,7.41,61.0,56.68,1.0
2013,Ador Welding Ltd.,4.0,2.0,1.0,4.0,0.0103402848549625,3090.5,6.24,62.0,56.69,1.0
2010,Aimco Pesticides Ltd.,2.0,1.0,1.0,1.0,0.7907313540912384,515.4,-11.3,23.0,50.16,1.0
2011,Aimco Pesticides Ltd.,3.0,1.0,1.0,1.0,3.034169025475131,970.2,-10.42,24.0,50.35,1.0
2012,Aimco Pesticides Ltd.,3.0,1.0,1.0,1.0,0.0,970.2,-10.42,25.0,50.52,1.0
2013,Aimco Pesticides Ltd.,3.0,1.0,1.0,1.0,-0.2911842830652033,647.4,0.46,26.0,51.4,1.0
2014,Aimco Pesticides Ltd.,3.0,1.0,1.0,1.0,0.1754224704800961,533.3,5.23,27.0,52.78,1.0
2015,Aimco Pesticides Ltd.,6.0,1.0,1.0,1.0,-0.4126564003849856,585.0,5.01,28.0,52.78,1.0
2016,Aimco Pesticides Ltd.,7.0,1.0,1.0,1.0,0.0455755837771405,631.2,16.13,29.0,52.78,1.0
2010,Akar Auto Inds. Ltd.,6.0,12.0,1.0,1.0,0.11601624580611,974.7,4.34,21.0,78.59,1.0
2011,Akar Auto Inds. Ltd.,1.0,19.0,1.0,1.0,0.2219145569620253,1110.5,2.14,22.0,73.06,1.0
2012,Akar Auto Inds. Ltd.,1.0,19.0,1.0,1.0,0.0064745872450631,1089.2,0.85,23.0,73.06,1.0
2013,Akar Auto Inds. Ltd.,1.0,18.0,1.0,1.0,0.0036024445159215,1104.3,0.6,24.0,73.06,1.0
2010,Aksh Optifibre Ltd.,3.0,1.0,1.0,2.0,-0.3874849578820698,4249.7,-12.49,24.0,9.45,1.0
2011,Aksh Optifibre Ltd.,5.0,1.0,1.0,2.0,35.96856581532417,4879.1,1.69,25.0,13.23,1.0
2010,Aksharchem (India) Ltd.,2.0,1.0,1.0,1.0,0.0481018919253122,445.0,14.84,21.0,59.95,1.0
2011,Aksharchem (India) Ltd.,2.0,1.0,1.0,1.0,-0.3919301557338367,412.9,-8.98,22.0,72.83,1.0
2012,Aksharchem (India) Ltd.,2.0,1.0,1.0,1.0,0.8492433061699651,464.7,8.66,23.0,72.83,1.0
2013,Aksharchem (India) Ltd.,2.0,1.0,1.0,1.0,0.5298499632777252,712.3,34.17,24.0,73.68,1.0
2014,Aksharchem (India) Ltd.,2.0,1.0,1.0,1.0,0.3625265756806803,1481.0,13.59,25.0,73.68,1.0
2015,Aksharchem (India) Ltd.,2.0,1.0,1.0,1.0,-0.0553178637942316,1557.2,10.97,26.0,70.0,1.0
2016,Aksharchem (India) Ltd.,5.0,1.0,1.0,1.0,0.314684569479966,2190.1,27.88,27.0,70.33,1.0
2015,Alembic Ltd.,5.0,3.0,1.0,1.0,-0.1026498929336189,4253.8,6.52,108.0,64.18,1.0
2016,Alembic Ltd.,6.0,1.0,1.0,1.0,0.0973154362416106,4545.2,7.09,109.0,65.25,1.0
2010,Alfa Transformers Ltd.,2.0,1.0,1.0,1.0,0.0372439478584729,457.5,-0.72,28.0,42.09,1.0
2011,Alfa Transformers Ltd.,2.0,1.0,1.0,1.0,-0.0736086175942549,448.4,-5.16,29.0,42.55,1.0
2012,Alfa Transformers Ltd.,3.0,1.0,1.0,1.0,0.1361434108527131,379.8,-8.85,30.0,43.62,1.0
2013,Alfa Transformers Ltd.,2.0,1.0,1.0,1.0,0.2358208955223881,341.1,-6.22,31.0,49.92,1.0
2014,Alfa Transformers Ltd.,2.0,1.0,1.0,1.0,0.0089717046238784,341.4,-3.02,32.0,52.15,1.0
2015,Alfa Transformers Ltd.,2.0,1.0,1.0,1.0,0.0338577291381669,333.7,-1.69,33.0,52.52,1.0
2016,Alfa Transformers Ltd.,3.0,1.0,1.0,1.0,-0.0489579887528944,532.4,-8.51,34.0,50.13,1.0
2010,Alkyl Amines Chemicals Ltd.,4.0,1.0,1.0,2.0,0.0738255033557047,2669.8,3.64,31.0,74.19,1.0
2011,Alkyl Amines Chemicals Ltd.,5.0,1.0,1.0,2.0,0.2197389240506329,2934.6,5.8,32.0,74.19,1.0
2012,Alkyl Amines Chemicals Ltd.,5.0,1.0,1.0,2.0,0.28386573698719,3621.7,7.24,33.0,74.19,1.0
2013,Alkyl Amines Chemicals Ltd.,5.0,1.0,1.0,2.0,0.214686268566232,4277.6,10.39,34.0,74.19,1.0
2014,Alkyl Amines Chemicals Ltd.,5.0,1.0,1.0,2.0,0.073658161249402,4270.0,10.12,35.0,74.19,1.0
2015,Alkyl Amines Chemicals Ltd.,5.0,1.0,1.0,3.0,0.0135582715140716,4442.5,10.91,36.0,74.2,1.0
2016,Alkyl Amines Chemicals Ltd.,7.0,1.0,1.0,3.0,0.0353341359475627,5700.2,9.94,37.0,74.19,1.0
2010,Alok Industries Ltd.,23.0,5.0,1.0,9.0,0.4673183097096138,142969.7,3.05,24.0,28.35,1.0
2010,Alufluoride Ltd.,1.0,3.0,1.0,1.0,-0.3188299817184643,153.4,-5.04,26.0,52.1,1.0
2011,Alufluoride Ltd.,1.0,3.0,1.0,1.0,0.5496511003757378,168.6,8.3,27.0,52.12,1.0
2012,Alufluoride Ltd.,2.0,3.0,1.0,1.0,0.0432975406996882,185.9,7.23,28.0,52.45,1.0
2013,Alufluoride Ltd.,2.0,3.0,1.0,1.0,0.1231739707835326,197.4,5.32,29.0,52.48,1.0
2014,Alufluoride Ltd.,2.0,3.0,1.0,1.0,-0.2394324563996452,231.8,14.35,30.0,52.87,1.0
2015,Alufluoride Ltd.,4.0,3.0,1.0,1.0,0.3925378935095218,247.1,9.19,31.0,52.87,1.0
2016,Alufluoride Ltd.,3.0,3.0,1.0,1.0,0.1546190343287747,306.8,12.2,32.0,52.94,1.0
2013,Amco India Ltd.,12.0,2.0,1.0,2.0,-0.2323554682705291,494.4,-16.78,26.0,62.64,1.0
2014,Amco India Ltd.,12.0,2.0,1.0,2.0,0.028621682123441,420.3,-4.39,27.0,62.64,1.0
2015,Amco India Ltd.,12.0,2.0,1.0,2.0,-0.1950878283848904,422.1,3.32,28.0,62.64,1.0
2016,Amco India Ltd.,12.0,2.0,1.0,2.0,0.1208960988798764,456.7,2.96,29.0,62.64,1.0
2010,Amrit Corp. Ltd.,4.0,2.0,1.0,1.0,0.2443290516534573,672.2,32.29,70.0,65.37,1.0
2011,Amrit Corp. Ltd.,7.0,4.0,1.0,1.0,0.1926202503843619,1589.1,-7.85,71.0,69.61,1.0
2012,Amrit Corp. Ltd.,7.0,4.0,1.0,1.0,0.4872928176795581,1789.5,5.16,72.0,69.61,1.0
2013,Amrit Corp. Ltd.,6.0,4.0,1.0,1.0,-0.3260277365032195,1805.2,5.16,73.0,74.86,1.0
2014,Amrit Corp. Ltd.,4.0,4.0,1.0,1.0,-0.0830424398309754,1855.6,5.99,74.0,74.86,1.0
2015,Amrit Corp. Ltd.,7.0,4.0,1.0,1.0,-0.1652975355640152,2042.2,4.99,75.0,74.86,1.0
2016,Amrit Corp. Ltd.,7.0,4.0,1.0,1.0,0.1411425828132499,2345.0,5.57,76.0,74.86,1.0
2010,Andhra Petrochemicals Ltd.,1.0,2.0,1.0,1.0,2.35954157782516,3876.2,9.89,26.0,42.94,1.0
2011,Andhra Petrochemicals Ltd.,1.0,1.0,1.0,1.0,0.3085085283617612,3239.7,7.18,27.0,42.95,1.0
2012,Andhra Petrochemicals Ltd.,1.0,2.0,1.0,1.0,-0.0413944676013642,3323.0,2.02,28.0,43.12,1.0
2013,Andhra Petrochemicals Ltd.,1.0,2.0,1.0,1.0,-0.5401619125924989,2999.4,-8.21,29.0,45.05,1.0
2014,Andhra Petrochemicals Ltd.,1.0,2.0,1.0,1.0,-0.4579808816450037,2775.7,-15.42,30.0,45.05,1.0
2016,Andhra Petrochemicals Ltd.,2.0,2.0,1.0,1.0,-0.0143157446582048,2935.0,-2.67,32.0,45.05,1.0
2010,Andhra Sugars Ltd.,30.0,1.0,1.0,7.0,-0.1022808147219302,9902.0,3.89,63.0,53.74,1.0
2011,Andhra Sugars Ltd.,34.0,1.0,1.0,7.0,0.4946204084714409,11101.0,8.86,64.0,45.05,1.0
2012,Andhra Sugars Ltd.,33.0,1.0,1.0,7.0,0.1043166376196611,11181.9,8.28,65.0,46.47,1.0
2013,Andhra Sugars Ltd.,30.0,1.0,1.0,7.0,-0.1111593970860685,12186.5,4.18,66.0,46.47,1.0
2016,Andhra Sugars Ltd.,28.0,1.0,1.0,7.0,0.04181452310888,15815.2,8.55,69.0,47.03,1.0
2010,Ankit Metal & Power Ltd.,7.0,1.0,1.0,1.0,0.089209047687653,7807.1,3.99,8.0,65.26,1.0
2010,Anuh Pharma Ltd.,5.0,2.0,1.0,1.0,0.0727313923190211,1240.4,10.48,50.0,65.13,1.0
2011,Anuh Pharma Ltd.,6.0,2.0,1.0,1.0,0.2691942126940543,1190.3,10.52,51.0,65.01,1.0
2012,Anuh Pharma Ltd.,5.0,2.0,1.0,1.0,0.0847062739224495,1363.1,9.75,52.0,65.01,1.0
2013,Apar Industries Ltd.,9.0,1.0,1.0,3.0,0.0119977365073982,29470.7,2.19,24.0,62.5,1.0
2010,Asian Star Co. Ltd.,6.0,8.0,1.0,7.0,0.0847831432126546,11127.5,2.15,15.0,74.97,1.0
2011,Asian Star Co. Ltd.,4.0,6.0,1.0,7.0,0.0502568822462772,12456.2,2.24,16.0,74.97,1.0
2012,Asian Star Co. Ltd.,4.0,4.0,1.0,7.0,0.3867005866234168,15158.2,2.61,17.0,74.97,1.0
2013,Asian Star Co. Ltd.,4.0,6.0,1.0,7.0,0.0791646819688829,14805.1,2.73,18.0,74.97,1.0
2014,Asian Star Co. Ltd.,3.0,6.0,1.0,7.0,-0.0060526603299464,16609.3,2.39,19.0,74.66,1.0
2015,Asian Star Co. Ltd.,3.0,6.0,1.0,7.0,0.0431982061202955,17595.2,2.38,20.0,74.66,1.0
2016,Asian Star Co. Ltd.,3.0,6.0,1.0,7.0,0.1366278212125682,17781.1,2.48,21.0,74.66,1.0
2010,Atul Auto Ltd.,3.0,1.0,1.0,1.0,0.7053817847286108,747.6,12.36,24.0,59.3,1.0
2013,Atul Auto Ltd.,2.0,1.0,1.0,1.0,0.1710622532052843,1447.1,21.08,27.0,55.07,1.0
2010,Autoline Industries Ltd.,1.0,18.0,1.0,8.0,0.7686680789090428,4874.3,4.47,14.0,28.12,1.0
2011,Autoline Industries Ltd.,1.0,21.0,1.0,8.0,0.2125947412744455,5731.4,7.95,15.0,29.55,1.0
2012,Autoline Industries Ltd.,1.0,20.0,1.0,8.0,-0.0379350258507601,5773.6,1.13,16.0,29.45,1.0
2013,Autoline Industries Ltd.,1.0,24.0,1.0,8.0,-0.2970306559507194,4715.8,-10.57,17.0,28.06,1.0
2014,Autoline Industries Ltd.,1.0,23.0,1.0,8.0,-0.0741653545103946,4429.2,-6.93,18.0,26.34,1.0
2015,Autoline Industries Ltd.,1.0,25.0,1.0,8.0,-0.1330753493874935,4256.2,-10.33,19.0,31.3,1.0
2016,Autoline Industries Ltd.,2.0,29.0,1.0,8.0,0.1077277379733878,4340.7,-14.03,20.0,32.38,1.0
2010,Automobile Corpn. Of Goa Ltd.,5.0,1.0,1.0,5.0,0.5576650609237743,2869.4,10.48,30.0,48.85,1.0
2011,Automobile Corpn. Of Goa Ltd.,3.0,1.0,1.0,5.0,-0.0695964032329322,3038.9,8.41,31.0,53.27,1.0
2012,Automobile Corpn. Of Goa Ltd.,3.0,1.0,1.0,5.0,-0.2057763749615931,2723.2,5.43,32.0,53.5,1.0
2013,Automobile Corpn. Of Goa Ltd.,3.0,1.0,1.0,5.0,0.1219666596328339,2934.4,6.1,33.0,53.5,1.0
2014,Automobile Corpn. Of Goa Ltd.,3.0,1.0,1.0,5.0,0.2817691680772365,3416.4,3.36,34.0,53.5,1.0
2015,Automobile Corpn. Of Goa Ltd.,3.0,1.0,1.0,5.0,0.0678388887530263,3405.3,4.94,35.0,53.5,1.0
2016,Automobile Corpn. Of Goa Ltd.,4.0,1.0,1.0,5.0,0.1464330699645024,3023.9,6.04,36.0,53.5,1.0
2010,Automotive Axles Ltd.,7.0,2.0,1.0,3.0,1.5162473435250563,3752.4,12.75,29.0,71.04,1.0
2011,Avon Lifesciences Ltd.,3.0,1.0,1.0,2.0,0.0189803188693569,2575.1,4.27,18.0,63.6,1.0
2013,B C L Industries Ltd.,11.0,1.0,1.0,1.0,0.110504420176807,3251.1,2.07,37.0,45.94,1.0
2014,B C L Industries Ltd.,10.0,1.0,1.0,1.0,0.0615780847576679,3620.8,2.17,38.0,45.94,1.0
2010,Bajaj Hindusthan Sugar Ltd.,7.0,2.0,1.0,14.0,0.7910025691473681,111049.7,0.21,79.0,41.79,1.0
2011,Bajaj Hindusthan Sugar Ltd.,10.0,2.0,1.0,14.0,0.6994927268451643,102317.8,0.1,80.0,46.13,1.0
2012,Bajaj Hindusthan Sugar Ltd.,8.0,1.0,1.0,14.0,-0.1275895059776077,107148.6,-2.21,81.0,46.13,1.0
