index,year,Company,ProductGroup,NumCustomers,Spatial,NumPlants,SalesGrowth,TotalAsset,roa,FirmAge,PromoterOwn,Horizontal1,scores_pred,anomaly_score_pred
3095,2011,Diamond Power Infrastructure Ltd.,4.0,11.0,1.0,1.0,0.440233665080052,15959.5,8.0,19.0,40.2,1.0,0.037789863174425786,1
3096,2012,Diamond Power Infrastructure Ltd.,4.0,11.0,1.0,1.0,0.2777206929497231,23441.7,4.67,20.0,40.2,1.0,0.05676994216021164,1
3097,2013,Diamond Power Infrastructure Ltd.,4.0,14.0,1.0,1.0,0.2576785789867239,27444.6,4.09,21.0,40.2,1.0,0.04824926300703469,1
3098,2010,Divi'S Laboratories Ltd.,5.0,3.0,1.0,2.0,0.4071870235473489,23116.1,20.74,20.0,52.19,1.0,0.06083321762890731,1
3099,2011,Divi'S Laboratories Ltd.,5.0,3.0,1.0,2.0,0.4015469580003914,28048.3,21.28,21.0,52.16,1.0,0.05903931659493061,1
3100,2011,Electrosteel Steels Ltd.,3.0,1.0,1.0,1.0,7.197802197802197,90366.6,-1.9,5.0,34.57,1.0,-0.10314798909600881,-1
3101,2012,Electrosteel Steels Ltd.,2.0,1.0,1.0,1.0,1.7301161751563896,102611.3,-2.88,6.0,39.64,1.0,-0.05477233111331098,-1
3102,2013,Electrosteel Steels Ltd.,3.0,1.0,1.0,1.0,2.1672667757774144,114010.4,-2.69,7.0,39.64,1.0,-0.07025206934619493,-1
3103,2014,Electrosteel Steels Ltd.,3.0,1.0,1.0,1.0,2.515622846906435,133610.2,-4.99,8.0,45.23,1.0,-0.07666158858921884,-1
3104,2015,Electrosteel Steels Ltd.,3.0,5.0,1.0,1.0,0.4153442134608507,134322.4,-2.81,9.0,45.23,1.0,0.0010309005627336387,1
3105,2016,Electrosteel Steels Ltd.,3.0,5.0,1.0,1.0,-0.0382794001578531,130195.6,-11.46,10.0,45.23,1.0,0.0016551966186716394,1
3106,2011,Elgi Equipments Ltd.,7.0,2.0,1.0,1.0,0.0189714644089058,5646.0,14.0,51.0,31.78,1.0,0.052156301499939384,1
3107,2012,Elgi Equipments Ltd.,7.0,3.0,1.0,1.0,0.033626475079006,6509.3,11.13,52.0,31.78,1.0,0.0555322622542303,1
3108,2010,Emami Ltd.,4.0,1.0,1.0,6.0,0.212478301840004,11758.7,11.03,27.0,72.74,1.0,0.06777295895991936,1
3109,2012,Emco Ltd.,3.0,13.0,1.0,5.0,-0.1697488557953674,14986.1,-0.69,48.0,43.42,1.0,0.05034699340580667,1
3110,2013,Emco Ltd.,3.0,11.0,1.0,5.0,0.2199991605221551,16357.0,0.45,49.0,43.42,1.0,0.06273151072592936,1
3111,2010,Empire Industries Ltd.,5.0,2.0,1.0,1.0,0.1334045910317096,2714.6,12.34,110.0,57.38,1.0,0.011798153969684755,1
3112,2011,Empire Industries Ltd.,6.0,2.0,1.0,1.0,0.1218340219148552,2936.0,13.06,111.0,57.38,1.0,0.012322744206927805,1
3113,2012,Empire Industries Ltd.,6.0,2.0,1.0,1.0,0.15783995836836,3298.3,11.04,112.0,57.38,1.0,0.008846985318815448,1
3114,2013,Empire Industries Ltd.,7.0,4.0,1.0,1.0,0.1182409072050891,3902.3,9.59,113.0,69.27,1.0,-0.0008699796665733728,-1
3115,2014,Empire Industries Ltd.,7.0,4.0,1.0,1.0,0.1286482809794706,4299.2,8.27,114.0,70.7,1.0,-0.002975163452980656,-1
3116,2015,Empire Industries Ltd.,7.0,8.0,1.0,1.0,0.0860977948226271,5186.5,6.42,115.0,72.55,1.0,-0.015164493101168852,-1
3117,2016,Empire Industries Ltd.,8.0,9.0,1.0,1.0,0.0501412429378531,5585.5,6.29,116.0,72.55,1.0,-0.024031559256027846,-1
3118,2010,Everest Industries Ltd.,4.0,8.0,1.0,7.0,0.1193474150188358,5412.7,6.09,76.0,49.97,1.0,0.0474250952088105,1
3119,2011,Everest Industries Ltd.,2.0,8.0,1.0,7.0,0.2228697143904772,5990.4,6.91,77.0,49.82,1.0,0.028815776442440266,1
3120,2012,Everest Industries Ltd.,2.0,8.0,1.0,7.0,0.1541089289156367,8046.8,7.01,78.0,49.68,1.0,0.03028627678101453,1
3121,2013,Everest Industries Ltd.,4.0,15.0,1.0,7.0,0.0210163955721749,9159.7,-0.08,79.0,49.51,1.0,0.03436469497522604,1
3122,2014,Everest Industries Ltd.,4.0,16.0,1.0,7.0,0.2153347025572984,10390.3,2.71,80.0,49.28,1.0,0.03065090238033752,1
3123,2015,Everest Industries Ltd.,5.0,14.0,1.0,8.0,0.0450748880231506,10512.4,2.56,81.0,48.93,1.0,0.030565412651853974,1
3124,2016,Everest Industries Ltd.,6.0,13.0,1.0,8.0,-0.1213142436015769,8607.4,-0.19,82.0,48.87,1.0,0.023664378090754057,1
3125,2010,Everest Kanto Cylinder Ltd.,3.0,8.0,1.0,3.0,0.0821928792900674,9842.4,2.25,32.0,56.99,1.0,0.08890946313276338,1
3126,2013,Everest Kanto Cylinder Ltd.,3.0,6.0,1.0,3.0,-0.1755274569106877,8545.0,-10.11,35.0,62.74,1.0,0.06327246367869954,1
3127,2014,Everest Kanto Cylinder Ltd.,3.0,5.0,1.0,3.0,-0.1121718377088305,7705.7,-11.97,36.0,63.9,1.0,0.06748196778777588,1
3128,2015,Everest Kanto Cylinder Ltd.,3.0,4.0,1.0,3.0,-0.0535145360414177,7172.7,-14.06,37.0,64.16,1.0,0.06667918251004512,1
3129,2016,Everest Kanto Cylinder Ltd.,6.0,2.0,1.0,3.0,0.4173460264029875,7871.8,-2.3,38.0,66.06,1.0,0.07677685772093495,1
3130,2010,Faze Three Ltd.,2.0,4.0,1.0,3.0,0.0810730695123758,2446.1,0.56,25.0,43.97,1.0,0.07169026212123447,1
3131,2011,Faze Three Ltd.,2.0,5.0,1.0,3.0,0.3514532492459556,2111.6,-12.05,26.0,53.88,1.0,0.06033291898420429,1
3132,2012,Faze Three Ltd.,2.0,5.0,1.0,3.0,-0.026172964747654,2127.9,-5.99,27.0,53.88,1.0,0.0776139241183394,1
3133,2013,Faze Three Ltd.,2.0,12.0,1.0,3.0,0.2373561122975154,2506.4,2.43,28.0,53.88,1.0,0.07586725395454025,1
3134,2014,Faze Three Ltd.,2.0,12.0,1.0,3.0,-0.0760228994780265,2577.3,-0.41,29.0,53.88,1.0,0.0706730762157341,1
3135,2015,Faze Three Ltd.,3.0,12.0,1.0,3.0,0.1286560364464692,2328.9,0.62,30.0,53.88,1.0,0.08585140280037218,1
3136,2016,Faze Three Ltd.,5.0,12.0,1.0,3.0,-0.0122709291999677,2531.4,10.21,31.0,32.63,1.0,0.05789689424007671,1
3137,2010,Federal-Mogul Goetze (India) Ltd.,11.0,1.0,1.0,4.0,0.211221517697683,7513.6,4.83,56.0,74.98,1.0,0.06218883514457263,1
3138,2010,Fiem Industries Ltd.,13.0,27.0,1.0,6.0,0.4470864244499397,3559.7,10.13,21.0,67.87,1.0,-0.00805214945676297,-1
3139,2011,Fiem Industries Ltd.,14.0,27.0,1.0,6.0,0.2703969853649988,4202.6,5.71,22.0,68.08,1.0,0.008966162848600245,1
3140,2012,Fiem Industries Ltd.,10.0,3.0,1.0,6.0,0.1447935708619321,4336.4,6.52,23.0,69.96,1.0,0.06354002313030621,1
3141,2013,Fiem Industries Ltd.,10.0,39.0,1.0,6.0,0.193305414118285,4558.6,8.57,24.0,69.96,1.0,0.0002182610234018889,1
3142,2014,Fiem Industries Ltd.,12.0,42.0,1.0,6.0,0.1427020476178453,5029.5,8.97,25.0,69.96,1.0,-0.00800682063015895,-1
3143,2015,Fiem Industries Ltd.,13.0,43.0,1.0,6.0,0.2035175324244902,6630.5,10.04,26.0,69.96,1.0,-0.017214092308905082,-1
3144,2016,Fiem Industries Ltd.,14.0,54.0,1.0,7.0,0.0373783734165595,8796.3,3.56,27.0,63.59,1.0,-0.018989615033465523,-1
3145,2010,Finolex Industries Ltd.,6.0,2.0,1.0,4.0,0.3762347016307796,22407.2,3.47,29.0,52.12,1.0,0.08095690030731367,1
3146,2011,Finolex Industries Ltd.,8.0,2.0,1.0,4.0,0.0594577576609296,20838.1,3.53,30.0,52.39,1.0,0.08817090392818361,1
3147,2012,Finolex Industries Ltd.,6.0,2.0,1.0,4.0,0.0480070630289197,20038.5,6.42,31.0,52.39,1.0,0.08915067931314924,1
3148,2010,G S Auto International Ltd.,16.0,11.0,1.0,1.0,0.1836261482208152,690.0,7.63,37.0,29.46,1.0,0.0013440155525831776,1
3149,2011,G S Auto International Ltd.,14.0,15.0,1.0,1.0,0.0968203737191077,1046.5,5.3,38.0,29.64,1.0,0.00477093073087731,1
3150,2012,G S Auto International Ltd.,15.0,15.0,1.0,1.0,-0.0132582262828879,1101.6,-1.19,39.0,29.64,1.0,0.0007982402679199696,1
3151,2013,G S Auto International Ltd.,15.0,16.0,1.0,2.0,0.0215817321080478,1286.3,-0.16,40.0,29.64,1.0,0.003841418713568412,1
3152,2014,G S Auto International Ltd.,17.0,15.0,1.0,2.0,0.191699604743083,1346.0,-3.25,41.0,41.71,1.0,0.016333633811371262,1
3153,2015,G S Auto International Ltd.,17.0,11.0,1.0,2.0,0.0687367758906616,1321.9,-0.75,42.0,41.71,1.0,0.02532758887519082,1
3154,2016,G S Auto International Ltd.,18.0,10.0,1.0,2.0,-0.2788271175557815,1304.5,-4.45,43.0,41.71,1.0,0.0035329722311914225,1
3155,2010,G T N Industries Ltd.,4.0,1.0,1.0,2.0,0.4617103094671304,3294.5,3.0,48.0,74.64,1.0,0.06281720546205871,1
3156,2011,G T N Industries Ltd.,2.0,1.0,1.0,2.0,-0.0474543996792943,3047.6,-3.18,49.0,74.64,1.0,0.056574736074172294,1
3157,2012,G T N Industries Ltd.,2.0,1.0,1.0,2.0,0.110684412646641,3147.2,-3.08,50.0,74.64,1.0,0.05898947087485085,1
3158,2010,Gandhi Special Tubes Ltd.,5.0,2.0,1.0,1.0,0.2379672611776202,1309.7,21.27,25.0,73.3,1.0,0.06168727676904784,1
3159,2011,Gandhi Special Tubes Ltd.,6.0,2.0,1.0,1.0,0.1545293072824156,1515.7,21.07,26.0,73.3,1.0,0.06378546598658885,1
3160,2012,Gandhi Special Tubes Ltd.,6.0,2.0,1.0,1.0,-0.0843589743589744,1649.7,14.01,27.0,73.27,1.0,0.07200066025836355,1
3161,2013,Gandhi Special Tubes Ltd.,6.0,2.0,1.0,1.0,-0.12965555866704,1731.0,12.35,28.0,73.27,1.0,0.07392286842464602,1
3162,2014,Gandhi Special Tubes Ltd.,6.0,2.0,1.0,1.0,0.1009223509223509,1747.8,9.46,29.0,73.27,1.0,0.08014644226714629,1
3163,2015,Gandhi Special Tubes Ltd.,6.0,2.0,1.0,1.0,-0.0055528494885533,1811.7,9.7,30.0,73.27,1.0,0.07965355427746845,1
3164,2016,Gandhi Special Tubes Ltd.,6.0,2.0,1.0,1.0,0.0447688087774296,2079.0,15.36,31.0,73.27,1.0,0.07542044287871452,1
3165,2011,Garden Silk Mills Ltd.,10.0,2.0,1.0,2.0,0.0262057422007042,23808.4,-3.67,32.0,57.22,1.0,0.07739186208272142,1
3166,2010,Genus Power Infrastructures Ltd.,7.0,7.0,1.0,1.0,0.0892361948396431,8647.7,6.79,18.0,41.49,1.0,0.05966736996149963,1
3167,2011,Genus Power Infrastructures Ltd.,2.0,7.0,1.0,1.0,-0.006862867184149,9623.5,7.18,19.0,45.54,1.0,0.0585847657483175,1
3168,2012,Genus Power Infrastructures Ltd.,2.0,7.0,1.0,1.0,-0.0663025760341056,9323.5,4.34,20.0,46.51,1.0,0.06255377739287798,1
3169,2013,Genus Power Infrastructures Ltd.,2.0,7.0,1.0,1.0,0.1711629711420812,8829.1,6.28,21.0,50.39,1.0,0.07166533959276467,1
3170,2014,Genus Power Infrastructures Ltd.,2.0,7.0,1.0,1.0,0.1774133955076506,10573.4,6.94,22.0,50.61,1.0,0.07155150370784563,1
3171,2015,Genus Power Infrastructures Ltd.,4.0,7.0,1.0,1.0,-0.0594065834180967,10765.9,7.2,23.0,50.58,1.0,0.08181543311622963,1
3172,2016,Genus Power Infrastructures Ltd.,3.0,7.0,1.0,1.0,-0.2490681514886568,11049.6,5.24,24.0,50.54,1.0,0.07640782473540852,1
3173,2010,Globus Spirits Ltd.,11.0,2.0,1.0,5.0,0.370813708397304,3610.7,13.09,17.0,59.81,1.0,0.05090574627712802,1
3174,2015,Globus Spirits Ltd.,6.0,3.0,1.0,5.0,0.1234458962611009,8025.8,1.34,22.0,56.39,1.0,0.08834309136685647,1
3175,2016,Globus Spirits Ltd.,7.0,3.0,1.0,5.0,0.1159334185908345,8762.1,1.56,23.0,68.9,1.0,0.08229595001217976,1
3176,2013,Gokak Textiles Ltd.,7.0,3.0,1.0,1.0,-0.2579422606966823,2866.9,-7.09,7.0,73.56,1.0,0.021816932053680793,1
3177,2010,Gokaldas Exports Ltd.,4.0,9.0,1.0,4.0,-0.0013945178018912,7696.1,-9.82,6.0,88.27,1.0,-0.02607237451432448,-1
3178,2011,Gokaldas Exports Ltd.,4.0,1.0,1.0,4.0,-0.101741217543094,6030.5,-19.43,7.0,88.27,1.0,-0.03242673966297388,-1
3179,2012,Gokaldas Exports Ltd.,4.0,2.0,1.0,4.0,-0.0410132338366465,6291.6,-18.21,8.0,88.27,1.0,-0.022996075061978538,-1
3180,2013,Gokaldas Exports Ltd.,4.0,3.0,1.0,4.0,0.1266198567332339,6233.8,-3.06,9.0,68.27,1.0,0.061878402690754286,1
3181,2015,Gokaldas Exports Ltd.,4.0,15.0,1.0,4.0,0.0493776398908534,7360.0,4.83,11.0,57.5,1.0,0.06567855769596392,1
3182,2016,Gokaldas Exports Ltd.,5.0,15.0,1.0,4.0,-0.1814846477167485,8057.4,-6.23,12.0,39.96,1.0,0.02097308250847424,1
3183,2013,Goodyear India Ltd.,3.0,3.0,1.0,1.0,0.0538967424708052,10425.3,9.6,52.0,74.0,1.0,0.06566877556682438,1
3184,2011,Grauer & Weil (India) Ltd.,10.0,2.0,1.0,5.0,0.1763877056163574,3911.0,5.82,54.0,69.2,1.0,0.06990048943518629,1
3185,2012,Grauer & Weil (India) Ltd.,10.0,2.0,1.0,5.0,0.0159327038244061,4171.0,4.35,55.0,69.21,1.0,0.06711629712508455,1
3186,2011,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,20.0,9.0,1.0,1.0,0.3497536945812809,70660.1,4.46,35.0,41.18,1.0,-0.00904888800931647,-1
3187,2012,Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,25.0,9.0,1.0,1.0,0.1120725563313234,85382.1,3.45,36.0,41.18,1.0,-0.022466798240255714,-1
3188,2010,Gujarat Sidhee Cement Ltd.,2.0,1.0,1.0,1.0,-0.4412659421014295,2302.4,-3.38,37.0,35.39,1.0,0.04495781652227976,1
3189,2011,Gujarat Sidhee Cement Ltd.,3.0,1.0,1.0,1.0,0.246817647359542,2549.5,1.08,38.0,35.39,1.0,0.06309951926951979,1
3190,2016,Gujarat Sidhee Cement Ltd.,5.0,1.0,1.0,1.0,-0.0693061825875063,6236.7,-5.95,43.0,71.94,1.0,0.06441713964642826,1
3191,2012,H E G Ltd.,5.0,16.0,1.0,2.0,0.1420291957327284,29170.4,3.86,40.0,58.0,1.0,0.07480382147637227,1
3192,2013,H E G Ltd.,5.0,16.0,1.0,2.0,-0.1171834856558915,27523.8,3.0,41.0,58.63,1.0,0.06815399648513382,1
3193,2014,H E G Ltd.,5.0,16.0,1.0,2.0,-0.163095938787522,24987.1,1.34,42.0,58.79,1.0,0.06434235514066411,1
3194,2012,H M T Ltd.,9.0,1.0,1.0,3.0,-0.3672714034342575,15297.0,-8.64,59.0,98.88,1.0,-0.016225640704980948,-1
3195,2010,Harita Seating Systems Ltd.,3.0,13.0,1.0,5.0,0.0788567635956363,1654.2,-3.12,14.0,66.42,1.0,0.05524448757060607,1
3196,2011,Harita Seating Systems Ltd.,7.0,13.0,1.0,5.0,0.3028298984927713,1631.2,5.34,15.0,66.42,1.0,0.050790768652940244,1
3197,2012,Harita Seating Systems Ltd.,6.0,13.0,1.0,5.0,-0.1089599811120293,1654.9,6.49,16.0,66.35,1.0,0.05599313997054939,1
3198,2013,Harita Seating Systems Ltd.,5.0,13.0,1.0,5.0,-0.0930047694753576,1564.4,3.17,17.0,66.35,1.0,0.062370046033214,1
3199,2010,Havells India Ltd.,5.0,1.0,1.0,8.0,0.2329546556411856,21794.0,12.29,27.0,61.56,1.0,0.06731925131822453,1
3200,2010,Heidelberg Cement India Ltd.,4.0,2.0,1.0,4.0,-0.0532172415442759,12851.2,4.97,62.0,68.55,1.0,0.07912915993598663,1
3201,2014,Heidelberg Cement India Ltd.,3.0,1.0,1.0,4.0,0.484754262788365,29666.8,-0.15,66.0,69.39,1.0,0.044958755004790796,1
3202,2015,Heidelberg Cement India Ltd.,6.0,1.0,1.0,4.0,-0.1909368033506721,28241.9,0.98,67.0,69.39,1.0,0.060147704877714314,1
3203,2016,Heidelberg Cement India Ltd.,6.0,1.0,1.0,4.0,0.0448114807566861,26354.4,2.17,68.0,69.39,1.0,0.06607954855099396,1
3204,2010,Hikal Ltd.,5.0,3.0,1.0,5.0,0.2412741443578447,706.0,-4.24,49.0,40.72,1.0,0.06264943100372755,1
3205,2016,Hikal Ltd.,5.0,1.0,1.0,5.0,1.1605937921727394,905.0,-1.17,55.0,40.97,1.0,0.01497405180103567,1
3206,2010,Himadri Speciality Chemical Ltd.,3.0,14.0,1.0,7.0,-0.1611552951025533,666.6,6.28,30.0,57.58,1.0,0.05691572101870751,1
3207,2011,Himadri Speciality Chemical Ltd.,2.0,14.0,1.0,7.0,0.0340319361277443,749.6,1.82,31.0,24.14,1.0,0.004045884838613123,1
3208,2012,Himadri Speciality Chemical Ltd.,2.0,14.0,1.0,7.0,0.1673583630923656,750.9,0.72,32.0,54.54,1.0,0.055052083100226745,1
3209,2013,Himadri Speciality Chemical Ltd.,3.0,10.0,1.0,7.0,0.0795369987598182,737.1,-0.26,33.0,54.54,1.0,0.07008815089167175,1
3210,2014,Himadri Speciality Chemical Ltd.,3.0,39.0,1.0,7.0,-0.3516887493298614,719.4,-1.7,34.0,54.54,1.0,-0.0029059429759862865,-1
3211,2015,Himadri Speciality Chemical Ltd.,3.0,39.0,1.0,7.0,-0.438275251033668,710.1,0.46,35.0,54.54,1.0,-0.0015114829101249283,-1
3212,2016,Himadri Speciality Chemical Ltd.,3.0,39.0,1.0,7.0,0.1732912723449,710.6,-2.28,36.0,54.54,1.0,0.019363934964169827,1
3213,2010,Hindustan Hardy Ltd.,3.0,1.0,1.0,1.0,0.0944444444444443,95.6,0.93,26.0,74.45,1.0,0.07841178591700754,1
3214,2011,Hindustan Hardy Ltd.,5.0,1.0,1.0,1.0,0.7893401015228427,110.7,-20.17,27.0,74.45,1.0,0.021801401661363573,1
3215,2012,Hindustan Hardy Ltd.,5.0,1.0,1.0,1.0,0.0,110.7,-20.17,28.0,74.45,1.0,0.04363406708720424,1
3216,2014,Hindustan Media Ventures Ltd.,4.0,1.0,1.0,14.0,0.0889016897081413,274.5,-6.0,32.0,66.23,1.0,0.023168513229565257,1
3217,2015,Hindustan Media Ventures Ltd.,5.0,1.0,1.0,14.0,0.0571327808146711,291.7,0.95,33.0,66.23,1.0,0.03650698688475579,1
3218,2016,Hindustan Media Ventures Ltd.,6.0,1.0,1.0,14.0,-0.3444537114261885,232.1,-2.98,34.0,66.23,1.0,0.014121640288785375,1
3219,2011,Hi-Tech Gears Ltd.,5.0,21.0,1.0,2.0,0.130530778062351,1649.3,6.74,20.0,66.67,1.0,0.04860536570162616,1
3220,2016,Hi-Tech Gears Ltd.,6.0,20.0,1.0,2.0,-0.067172114095511,3124.8,3.37,25.0,74.43,1.0,0.041680455167855235,1
3221,2010,Indian Metals & Ferro Alloys Ltd.,3.0,3.0,1.0,7.0,0.0214696308608628,2904.6,-3.3,24.0,53.25,1.0,0.06766489926518471,1
3222,2011,Indian Metals & Ferro Alloys Ltd.,5.0,2.0,1.0,7.0,0.1968947047257441,2573.3,-2.81,25.0,52.53,1.0,0.0686363464194642,1
3223,2012,Indian Metals & Ferro Alloys Ltd.,6.0,2.0,1.0,7.0,-0.2010423157536962,2528.6,-1.49,26.0,52.59,1.0,0.06255464561662272,1
3224,2013,Indian Metals & Ferro Alloys Ltd.,6.0,2.0,1.0,7.0,0.6069436566458688,2786.2,4.34,27.0,53.26,1.0,0.05270374877454065,1
3225,2014,Indian Metals & Ferro Alloys Ltd.,7.0,2.0,1.0,7.0,-0.1332490109275954,2577.8,-6.55,28.0,53.84,1.0,0.0623958181087903,1
3226,2016,Indian Metals & Ferro Alloys Ltd.,9.0,8.0,1.0,7.0,-0.1079767546438825,4219.3,6.28,30.0,59.85,1.0,0.06847322858717547,1
3227,2010,Indo Count Inds. Ltd.,4.0,1.0,1.0,2.0,0.6984857785962757,784.4,3.26,18.0,51.16,1.0,0.05761267650579188,1
3228,2011,Indo Count Inds. Ltd.,3.0,1.0,1.0,2.0,0.1993253418468767,1153.3,3.34,19.0,53.58,1.0,0.08368642914775792,1
3229,2012,Indo Count Inds. Ltd.,3.0,1.0,1.0,2.0,0.0707684580612757,1332.3,4.92,20.0,64.6,1.0,0.08335328104310535,1
3230,2013,Indo Count Inds. Ltd.,3.0,1.0,1.0,2.0,0.0650124302265584,1516.5,3.4,21.0,67.6,1.0,0.08198054984302217,1
3231,2014,Indo Count Inds. Ltd.,3.0,1.0,1.0,2.0,-0.0083682008368201,1497.8,3.36,22.0,73.85,1.0,0.07757963299165299,1
3232,2015,Indo Count Inds. Ltd.,2.0,1.0,1.0,2.0,0.1272040861647791,1616.8,5.43,23.0,73.85,1.0,0.06954328777431462,1
3233,2016,Indo Count Inds. Ltd.,2.0,1.0,1.0,2.0,0.1574136096772922,2056.0,7.16,24.0,73.85,1.0,0.06827647916547713,1
3234,2010,Indo Rama Synthetics (India) Ltd.,8.0,2.0,1.0,1.0,0.7356415271674246,6986.2,-1.0,22.0,54.15,1.0,0.06275564907518533,1
3235,2011,Indo Rama Synthetics (India) Ltd.,7.0,2.0,1.0,1.0,0.1367395026856148,6925.2,-2.5,23.0,54.07,1.0,0.08596214903586796,1
3236,2015,Ineos Styrolution India Ltd.,5.0,1.0,1.0,3.0,0.0784174710804896,9520.7,6.24,42.0,75.0,1.0,0.079446201981903,1
3237,2016,Ineos Styrolution India Ltd.,4.0,1.0,1.0,3.0,-0.0620841949114446,10709.4,6.52,43.0,75.0,1.0,0.07590191454065431,1
3238,2014,Ingersoll-Rand (India) Ltd.,6.0,1.0,1.0,1.0,0.1247418750198559,15002.8,3.06,93.0,74.0,1.0,0.029735853619735686,1
3239,2015,Ingersoll-Rand (India) Ltd.,6.0,1.0,1.0,1.0,-0.0584405496631689,15522.6,3.42,94.0,74.0,1.0,0.02272879121007909,1
3240,2010,Innovative Tech Pack Ltd.,3.0,12.0,1.0,2.0,0.0,290.8,-0.76,21.0,73.66,1.0,0.05580221565004617,1
3241,2011,Innovative Tech Pack Ltd.,4.0,14.0,1.0,2.0,-0.0746413338503294,333.3,13.62,22.0,73.66,1.0,0.04930829237259943,1
3242,2012,Innovative Tech Pack Ltd.,5.0,19.0,1.0,2.0,0.2914309658495704,456.5,10.66,23.0,73.66,1.0,0.0414133968218976,1
3243,2013,Innovative Tech Pack Ltd.,5.0,26.0,1.0,3.0,0.2472420506164827,517.7,6.92,24.0,73.66,1.0,0.03772994333492907,1
3244,2014,Innovative Tech Pack Ltd.,5.0,26.0,1.0,3.0,-0.0042924037460977,577.9,7.12,25.0,73.66,1.0,0.03954777301135387,1
3245,2015,Innovative Tech Pack Ltd.,7.0,21.0,1.0,3.0,0.1894186806009143,795.1,5.16,26.0,73.66,1.0,0.041104284489468124,1
3246,2016,Innovative Tech Pack Ltd.,6.0,26.0,1.0,4.0,0.1626578802855574,996.5,9.47,27.0,73.66,1.0,0.04121183546264062,1
3247,2012,J B Chemicals & Pharmaceuticals Ltd.,11.0,4.0,1.0,3.0,0.2515189640358413,12781.6,6.88,36.0,55.87,1.0,0.0841524841260759,1
3248,2013,J B Chemicals & Pharmaceuticals Ltd.,11.0,1.0,1.0,3.0,0.1794922090500068,13606.8,8.26,37.0,55.87,1.0,0.08110345913227301,1
3249,2014,J B Chemicals & Pharmaceuticals Ltd.,11.0,2.0,1.0,3.0,0.1025361189065585,14586.0,8.05,38.0,55.78,1.0,0.08308228441060522,1
3250,2015,J B Chemicals & Pharmaceuticals Ltd.,18.0,2.0,1.0,3.0,0.083770916804148,20307.0,10.27,39.0,55.77,1.0,0.04681799505877032,1
3251,2016,J B Chemicals & Pharmaceuticals Ltd.,6.0,3.0,1.0,3.0,0.0383695340158836,21362.5,8.08,40.0,55.76,1.0,0.09028520346855562,1
3252,2010,J B F Industries Ltd.,6.0,1.0,1.0,2.0,0.357077615946153,29213.2,5.0,28.0,41.26,1.0,0.06423396396395692,1
3253,2011,J B F Industries Ltd.,7.0,1.0,1.0,2.0,0.2379091024403123,34169.8,1.42,29.0,42.43,1.0,0.07401835860391431,1
3254,2010,J C T Ltd.,7.0,1.0,1.0,2.0,0.2898783101824502,8140.7,-9.04,64.0,50.83,1.0,0.05954828897810954,1
3255,2011,J C T Ltd.,4.0,1.0,1.0,2.0,0.0856275515544855,7381.8,-10.19,65.0,50.82,1.0,0.05720412457001811,1
3256,2012,J C T Ltd.,6.0,1.0,1.0,2.0,0.6013041172500244,6999.3,-12.59,66.0,50.82,1.0,0.03082935955066357,1
3257,2013,J C T Ltd.,6.0,1.0,1.0,2.0,0.0,6999.3,-12.59,67.0,50.65,1.0,0.05830780379967637,1
3258,2014,J C T Ltd.,6.0,22.0,1.0,2.0,-0.2297131502291939,7063.5,1.03,68.0,40.1,1.0,0.024384168420453156,1
3259,2015,J C T Ltd.,7.0,22.0,1.0,2.0,-0.1073990111200139,6723.7,-0.31,69.0,38.18,1.0,0.01859379924172727,1
3260,2016,J C T Ltd.,8.0,26.0,1.0,2.0,-0.0804405180246752,6379.1,-4.69,70.0,39.56,1.0,0.007937032453652404,1
3261,2010,J K Cement Ltd.,3.0,1.0,1.0,4.0,0.0563683515193031,34324.7,1.78,16.0,65.27,1.0,0.07309582193578124,1
3262,2011,J K Cement Ltd.,2.0,1.0,1.0,4.0,0.2159517262579005,36090.5,6.29,17.0,66.24,1.0,0.05898547016535188,1
3263,2012,J K Cement Ltd.,2.0,1.0,1.0,4.0,0.1582889774659495,39387.6,6.65,18.0,66.71,1.0,0.05707533809596543,1
3264,2014,J K Cement Ltd.,2.0,1.0,1.0,5.0,0.2068401524049259,55696.3,3.03,20.0,66.93,1.0,0.051735835446124534,1
3265,2016,J K Cement Ltd.,3.0,1.0,1.0,5.0,0.064421708293288,61730.6,3.81,22.0,67.02,1.0,0.06687822627545958,1
3266,2010,J K Lakshmi Cement Ltd.,1.0,1.0,1.0,4.0,-0.0882729806705491,24817.9,2.44,72.0,44.19,1.0,0.03215551535060762,1
3267,2011,J K Lakshmi Cement Ltd.,2.0,1.0,1.0,4.0,0.2858760448929296,28147.2,6.1,73.0,44.19,1.0,0.03875909289921703,1
3268,2013,J K Lakshmi Cement Ltd.,2.0,1.0,1.0,4.0,-0.0050685683889132,36049.2,2.99,75.0,45.96,1.0,0.046092405104749046,1
3269,2015,J K Lakshmi Cement Ltd.,2.0,1.0,1.0,4.0,0.1428333501173591,44278.9,0.06,77.0,45.95,1.0,0.03789053686929733,1
3270,2016,J K Lakshmi Cement Ltd.,2.0,1.0,1.0,4.0,0.1089409236796707,49074.1,1.74,78.0,45.94,1.0,0.040476800152745074,1
3271,2010,J K Paper Ltd.,1.0,1.0,1.0,2.0,0.1066608098394696,14816.1,7.44,50.0,39.54,1.0,0.04765878845374433,1
